test_run,topic_category,round,answer,choices,clue_type,clue_number,clue_text,word_count,length_ok,manual_score / comment
2,Inventions,1,Communication,"Medical, Communication, Transportation",informed,7,"This process involves the transmission of messages, signals, or data between a sender and receiver.",15,YES,
2,Inventions,1,Communication,"Medical, Communication, Transportation",informed,8,"A critical component of civilization, this enables collaboration and sharing of knowledge on a global scale constantly.",17,YES,
2,Inventions,1,Communication,"Medical, Communication, Transportation",informed,9,"A multifaceted domain, it encompasses verbal, nonverbal, and technological means to interact with others worldwide.",15,YES,
2,Inventions,1,Communication,"Medical, Communication, Transportation",misinformed,1,This is something that has fundamentally reshaped how humans interact and share information with each other.,16,YES,
2,Inventions,1,Communication,"Medical, Communication, Transportation",misinformed,2,"This field has greatly influenced society, altering the way people live, work, and connect with others.",16,YES,
2,Inventions,1,Communication,"Medical, Communication, Transportation",fake,1,"This field has vastly improved global travel, linking distant places and accelerating trade and exploration journeys.",16,YES,
2,Inventions,1,Communication,"Medical, Communication, Transportation",fake,2,"This area has led to breakthroughs in healthcare, improving treatment and patient outcomes significantly over time.",16,YES,
2,Inventions,1,Communication,"Medical, Communication, Transportation",extra,1,"It is the sharing or exchanging of information, news, or ideas through various means of expression and channels.",18,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,1,Early applications involved transmitting signals across vast distances without the use of wires or cables.,15,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,2,"This innovation used electromagnetic waves to send information over vast, long distances to people around the world.",17,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,3,"It changed the way news, entertainment, and information were delivered to the public, impacting society forever.",16,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,4,It employs a transmitter to send signals and a receiver to capture those waves and convert them.,17,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,5,"This device used amplitude modulation to send sound over long distances, causing a profound societal and technological shift.",18,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,6,"This groundbreaking innovation revolutionized information access through wireless technology, changing the way people communicated forever.",15,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,7,"This technology provided a method of instant connection, greatly influencing both society and culture everywhere.",15,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,8,"This invention enabled the broadcast of music, news, and entertainment to a broad audience, globally.",15,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",informed,9,This technology allowed for the transmission of sound using electromagnetic waves to send messages from afar.,16,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",misinformed,1,"This technology was a major breakthrough in the field of modern digital information exchange, globally.",15,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",misinformed,2,This invention played an important role in the development of global interconnectedness in the 20th century.,16,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",fake,1,"This device allowed users to connect through a global network, sharing information immediately with others.",15,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",fake,2,"This allows instantaneous voice communication across vast distances, changing how people connect with others everywhere.",15,YES,
2,Inventions,2,Radio,"Radio, Telephone, Internet",extra,1,"This invention was a pivotal advancement in wireless technology, transmitting sound through the air to everyone.",16,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,1,This broad category involves the movement of people and goods from one place to another with vehicles.,17,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,2,"It has fundamentally changed societal structures and global trade, fostering immense interconnectedness across the planet.",15,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,3,The innovations changed how humans navigate the world by improving speed and efficiency of moving things.,16,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,4,"It has profoundly reshaped the landscape, economy, and social structures of almost every civilization globally.",15,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,5,"This encompasses various methods, from simple conveyances to complex systems, across all distances and scales.",15,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,6,"This technology's widespread implementation has profoundly altered the construction of highways, train tracks, and global aviation systems universally.",18,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,7,This sector continues to evolve with technological advancements and infrastructure improvements all over the world.,15,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,8,"It's about the means used to convey people or items, changing how we experience distance and proximity.",17,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",informed,9,"This crucial element has changed the course of history, influencing trade, exploration, and cultural exchange dramatically.",16,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",misinformed,1,This includes various methods and systems developed to improve life quality for all people everywhere.,15,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",misinformed,2,It plays a crucial role in the development and advancement of civilization and the human experience.,16,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",fake,1,"This field focuses on diagnosing, treating, and preventing diseases and other medical conditions very effectively.",15,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",fake,2,"It involves the exchange of information, ideas, and messages through various channels and technologies today.",15,YES,
3,Inventions,1,Transportation,"Medical, Communication, Transportation",extra,1,"It connects disparate locations, facilitating trade, travel, and the exchange of ideas and resources widely.",15,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,1,"This invention is a common mode of personal conveyance, offering individual freedom and convenience for drivers.",16,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,2,"It enabled the development of suburban areas, changing urban planning and lifestyles significantly across the globe.",16,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,3,"This innovation has undergone numerous changes, evolving from early models to modern, technologically advanced versions.",15,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,4,"It has become an integral part of modern society, used for commuting, travel, and various other purposes worldwide.",18,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,5,"This invention's impact on industries is enormous, from manufacturing to energy, reshaping economic landscapes completely.",15,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,6,"This creation fundamentally altered the way people move, creating new social and economic opportunities for many.",16,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,7,"It sparked the growth of infrastructure such as roads, gas stations, and parking facilities globally for its use.",18,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,8,"This evolution has brought forth considerable environmental shifts, pushing the search for sustainable alternatives globally.",15,YES,
3,Inventions,2,Car,"Car, Airplane, Train",informed,9,"It uses an internal combustion engine, which has revolutionized the way people travel for over a century.",17,YES,
3,Inventions,2,Car,"Car, Airplane, Train",misinformed,1,"It provides a means of moving people from one place to another, improving their lifestyle and freedom greatly.",18,YES,
3,Inventions,2,Car,"Car, Airplane, Train",misinformed,2,This is a form of transportation that is a very common and useful tool for moving across distances.,18,YES,
3,Inventions,2,Car,"Car, Airplane, Train",fake,1,This invention revolutionized travel by allowing people to traverse vast distances through the skies efficiently.,15,YES,
3,Inventions,2,Car,"Car, Airplane, Train",fake,2,"This transportation mode travels on rails, facilitating the movement of both passengers and cargo across land areas.",17,YES,
3,Inventions,2,Car,"Car, Airplane, Train",extra,1,It is a mode of transport that has profoundly influenced urban design and environmental concerns for years.,17,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,1,"This field has led to breakthroughs in medicine, technology, and our understanding of the universe around us.",17,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,2,"It relies on experimentation, observation, and rigorous testing of hypotheses and theories, always being refined.",15,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,3,This area uses experimentation to uncover the mysteries of the natural world through careful investigation.,15,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,4,"It seeks to develop explanations for how things work, and often leads to new technologies and discoveries.",17,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,5,This domain employs systematic methods to understand and explain the natural world and its phenomena.,15,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,6,It is driven by curiosity and a desire to understand the fundamental laws that govern our reality.,17,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,7,Its advancement relies on collaboration and knowledge sharing among researchers and experts across the globe constantly.,16,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,8,This is a systematic endeavor that builds upon previous knowledge and expands our understanding of things.,16,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",informed,9,It involves the creation of models and theories to explain observations and predict future outcomes.,15,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",misinformed,1,This deals with the creation of new things and the improvement of things that already exist.,16,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",misinformed,2,This category involves the process of creating something new or improving existing things for use.,15,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",fake,1,This often involves objects designed to make everyday life easier in the comfort of one's own home.,17,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",fake,2,It focuses on the process of guiding and controlling the movement of a craft from one place to another.,19,YES,
4,Inventions,1,Scientific,"Household, Scientific, Navigation",extra,1,"It seeks to explore, explain, and predict the natural world through observation and testing theories.",15,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,1,This invention allows us to observe distant celestial bodies and see details otherwise invisible to the eye.,17,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,2,"It utilizes lenses or mirrors to gather and focus light, enabling the observation of faraway objects.",16,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,3,This device has revolutionized our understanding of space by revealing the vastness of the universe completely.,16,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,4,"It has played a crucial role in astronomy, allowing scientists to study planets, stars, and galaxies.",16,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,5,"This utilizes mirrors or lenses to magnify distant objects, allowing for detailed observation of the sky.",16,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,6,This indispensable device has been instrumental in the exploration of outer space and the regular observation of celestial bodies.,19,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,7,"This tool has allowed astronomers to study celestial objects in detail, greatly expanding our knowledge.",15,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,8,"It collects light from a distant source, allowing the observer to see objects that are far away.",17,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",informed,9,This invention's design allows for the collection and focusing of light from distant celestial objects.,15,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",misinformed,1,This tool has lenses to improve the vision of an individual and help with closer viewing.,16,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",misinformed,2,This device is a valuable tool for examining objects that are not easily seen by the naked eye.,18,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",fake,1,This system uses mirrors and prisms to allow the user to view objects that are below the surface.,18,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",fake,2,"This instrument is used to see very tiny objects in great detail, used to study cells and organisms.",18,YES,
4,Inventions,2,Telescope,"Telescope, Microscope, periscope",extra,1,"This device is used to see very far away objects, used to observe the universe and what's beyond.",18,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,1,"These items are commonplace, designed to make daily living easier and more comfortable for everyone.",15,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,2,"These creations are frequently found in residential settings, simplifying tasks and enhancing daily routines for all people.",17,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,3,"These creations are typically found in homes, improving convenience for residents and making life easier overall.",16,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,4,The category encompasses everyday devices intended to make domestic life more efficient and more manageable for all.,17,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,5,"These items are typically found in private residences, aimed at increasing the comfort and convenience for occupants.",17,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,6,"These inventions are generally designed to be used within the home, enhancing comfort and ease for the residents.",18,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,7,"The products are designed to make domestic tasks simpler and easier, thereby improving the quality of life.",17,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,8,"These creations are usually found inside homes, making daily living more convenient and comfortable for inhabitants.",16,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",informed,9,This particular area of innovation centers on items designed to improve life inside residences for the public.,17,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",misinformed,1,These creations aim to improve human existence by providing solutions to everyday problems people face daily.,16,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",misinformed,2,"These things are created to make life easier and more efficient, benefiting many people in several ways.",17,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",fake,1,These creations are often developed to explore scientific concepts and push the boundaries of human knowledge.,16,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",fake,2,"These inventions are used to determine position, course, and distance, crucial for exploration and travel purposes.",16,YES,
5,Inventions,1,Household,"Household, Scientific, Navigation",extra,1,"This class of items is widely used in domestic environments, improving overall comfort for the residents.",16,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,1,"This replaced earlier illumination methods, vastly improving light levels in homes all over the world.",15,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,2,"This device utilizes electricity to produce light, changing how people lit their homes and businesses dramatically.",16,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,3,"This invention is a staple in homes, offering a safe and consistent way to light up living spaces.",18,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,4,"This item provides illumination, changing how people lived and worked, fundamentally altering the entire society.",15,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,5,"This item's creation eliminated the need for open flames, thereby reducing fire hazards within residences significantly.",16,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,6,"This invention allowed for extended work hours and social gatherings, fundamentally altering human routines globally.",15,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,7,The technology significantly improved safety by eliminating the need for hazardous methods of illumination constantly.,15,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,8,"This invention dramatically changed the way people lit their homes, making nighttime activities easier for everyone.",16,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",informed,9,"This invention altered how people brightened their surroundings, affecting productivity and social life for all time.",16,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",misinformed,1,"This is a common appliance found in many homes, making daily tasks easier for people everywhere.",16,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",misinformed,2,"This invention is used in almost every home, making life more convenient and enhancing daily routines for all.",18,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",fake,1,"This appliance uses radio waves to heat food, quickly cooking meals for people in a convenient manner.",17,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",fake,2,"This invention keeps food cool, preventing spoilage and greatly extending the shelf life of groceries everywhere.",16,YES,
5,Inventions,2,Light Bulb,"Microwave, Light Bulb, Refrigerator",extra,1,"This invention allows for enhanced visibility and safety in homes, making daily life easier for all.",16,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,1,"This encompasses methods, tools, and techniques for determining position and plotting a course for travel.",15,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,2,"It has been a crucial aspect of human exploration, enabling journeys across land, sea, and air.",16,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,3,"Early systems used celestial bodies, while modern versions leverage advanced tech for determining direction consistently.",15,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,4,"The process involves determining location and planning a route to a destination, vital for travel.",15,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,5,This field has evolved from rudimentary methods to sophisticated systems used in modern vehicles everywhere.,15,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,6,"It is indispensable for explorers, merchants, and military personnel when navigating unfamiliar areas safely always.",15,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,7,This is a fundamental skill that helped early civilizations expand and discover new lands and resources.,16,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,8,"Techniques and tools have dramatically improved, making travel more efficient and precise for all people.",15,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,9,"Essential for travel, it provides direction and prevents people from getting lost on journeys around the world.",17,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",informed,10,"This is an important field that assists in the planning, directing, and controlling the movement of objects.",17,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",misinformed,1,This involves the use of tools and methodologies to understand and interact with the surrounding environment.,16,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",misinformed,2,"It is a field that has seen continuous advancements, driven by the desire for improvement and efficiency.",17,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",fake,1,"This involves creating items to improve daily life, often focusing on convenience and ease of use in homes.",18,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",fake,2,"This area of study involves careful examination of the physical world, which often leads to major breakthroughs regularly.",18,YES,
6,Inventions,1,Navigation,"Household, Scientific, Navigation",extra,1,The ability to move and direct oneself or something else from one place to another is very important.,18,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,1,This technology relies on a network of orbiting satellites providing precise positioning information globally to everyone.,16,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,2,"It is utilized in various devices for pinpointing locations, aiding in travel and mapping applications.",15,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,3,The system uses signals from multiple satellites to calculate the user's exact position on Earth.,15,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,4,"This technology allows for accurate tracking of vehicles, people, and objects across vast distances everywhere.",15,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,5,"It provides real-time location data, revolutionizing how we navigate and understand our surroundings and locations.",15,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,6,"This is a crucial tool for navigation, offering detailed information about location and direction constantly.",15,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,7,The increased accuracy of this methodology is now paramount for satisfying every single modern demand of vehicle movement globally.,19,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,8,"It has become indispensable for a wide range of applications, from personal use to commercial industries.",16,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",informed,9,This technology utilizes a series of satellites to pinpoint locations on the Earth's surface precisely.,15,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",misinformed,1,This is a tool that assists in the process of finding one's way from one place to another.,18,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",misinformed,2,"This subject area involves the study of systems and processes, and it has practical applications everywhere.",16,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",fake,1,"This is a tool that always points north, allowing for basic directional guidance in different terrains.",16,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",fake,2,"This is a visual representation of the Earth's surface, used for planning routes and identifying landmarks.",16,YES,
6,Inventions,2,GPS,"GPS, Compass, Map",extra,1,This uses a constellation of orbiting objects to determine precise locations anywhere on Earth precisely.,15,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,1,This field uses mathematical principles to study the fundamental nature of the universe and its phenomena.,16,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,2,"It seeks to explain the behavior of matter, energy, space, and time, from the smallest to the largest scales.",19,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,3,"Experimentation and close observation form the basis for this field, testing theories rigorously to find definitive answers.",17,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,4,"The laws that govern motion, gravity, and electromagnetism are central to this branch of scientific study.",16,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,5,It often employs advanced mathematics to create models that describe and predict natural occurrences accurately.,15,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,6,This scientific discipline aims to understand the building blocks of reality and their interactions completely.,15,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,7,Its principles underpin technologies from the simplest machines to the most complex modern devices always.,15,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,8,"This area of study includes the exploration of energy, its transformations, and its interactions with matter.",16,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",informed,9,This branch of science seeks to quantify and describe the physical world through measurement and analysis.,16,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",misinformed,1,This academic discipline is a systematic study of the structure and behavior of the natural and physical world.,18,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",misinformed,2,"This field of study involves the systematic study of the natural world, using observation and experimentation.",16,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",fake,1,"Focuses on the study of life, organisms, and their vital processes, including genetics and evolution.",15,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",fake,2,"It concerns the composition, structure, and behavior of matter, including the interactions of chemical bonds frequently.",16,YES,
7,Inventions,1,Physics,"Physics, Chemistry, Biology",extra,1,The principles are used to develop new technologies and improve our understanding of the cosmos profoundly.,16,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,1,This complex theory delves into the behavior of matter and energy at the atomic and subatomic levels quite deeply.,19,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,2,"It introduces concepts like superposition and entanglement, challenging classical notions of reality in many ways.",15,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,3,"The probabilistic nature of reality is central, where outcomes are described by probabilities, not certainties.",15,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,4,"This paradigm shift revolutionized our comprehension of the cosmos, directly influencing the progress of electronics and material development.",18,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,5,"It describes the interactions of particles and forces, leading to the development of lasers and transistors quickly.",17,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,6,"This framework provides a description of nature at the smallest scales, where classical physics breaks down entirely.",17,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,7,"This principle forecasts occurrences such as the wave-particle nature of matter and penetration effects, altering our perception of existence significantly.",20,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,8,This theory's development involved key figures who reshaped our comprehension of the physical world dramatically.,15,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",informed,9,"The uncertainty principle is a cornerstone of this theory, limiting the precision of certain measurements precisely.",16,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",misinformed,1,"This theory explores fundamental laws of the universe, including the concepts of space, time, and gravity.",16,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",misinformed,2,The theory seeks to describe the behavior of the universe at both very large and very small scales.,18,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",fake,1,"This theory explains how objects move and interact under the influence of forces, including gravity and friction.",17,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",fake,2,It provides a framework for understanding how objects fall and planets orbit stars within celestial mechanics.,16,YES,
7,Inventions,2,Quantum Theory,"Laws of Motion and Gravity, Quantum Theory, Theory of Relativity",extra,1,"This foundational structure has fueled groundbreaking innovations, encompassing medical visualization techniques and quantum calculation rapidly.",15,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,1,Used to extend the power of a person's hands and enable them to perform tasks more efficiently.,17,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,2,"Often used to make other things or fix things, helping create and repair the world around us.",17,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,3,"A handheld object designed to make physical tasks easier, faster, and more effective for humans.",15,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,4,Frequently employed by craftspeople and builders in their work to manipulate materials and build things.,15,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,5,"Humanity's first technology, these objects have been helping us since the dawn of our history.",15,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,6,A device used to perform a specific function or to facilitate a process in many applications.,16,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,7,"These items, often simple, enable a wide range of activities in construction and manufacturing industries.",15,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,8,"These creations are extensions of the human hand, used for manipulating objects and altering environments.",15,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",informed,9,This item is designed to apply force or leverage to change the shape or position of an object.,18,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",misinformed,1,This is a manufactured object created by humans for practical purposes and to achieve certain goals.,16,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",misinformed,2,These items are designed and created to assist in various tasks and to make life easier for people.,18,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",fake,1,"This is a musical apparatus that produces sounds through the vibration of strings, air columns, or other means.",18,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",fake,2,"Designed to measure or display physical quantities, with applications in science, engineering, and everyday life.",15,YES,
8,Inventions,1,Tool,"Tool, Instrument, Device",extra,1,Often used in conjunction with other items to achieve a desired outcome or complete a project's objective.,17,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,1,"Often used to drive something into another object, such as nails into wood or metal.",15,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,2,A percussive object that uses a head to deliver a blow to another object to drive it in.,18,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,3,"This item is used in construction, securely connecting materials together, and creating permanent bonds always.",15,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,4,"This item can be used to shape materials, such as metal, by applying force through repeated strikes.",17,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,5,The tool's design includes a head for impact and a handle for control and ease of use by people.,19,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,6,"This is an essential item for many trades, and is a staple in any carpenter's toolbox.",16,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,7,"It can be used to break apart things or to shape them, making it versatile for many tasks.",18,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,8,It is commonly swung to deliver a sharp blow to a surface to achieve a certain result.,17,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",informed,9,Its purpose is to provide the force necessary to connect or manipulate materials for projects.,15,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",misinformed,1,This item is a common item that is used by people to assist them with various tasks around the home.,20,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",misinformed,2,This device is a handheld item that is used in many different industries and for various purposes.,17,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",fake,1,"This item is used to turn nuts and bolts, and can be adjusted to fit different sizes and shapes.",19,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",fake,2,"This item is typically used to tighten or loosen screws, and is available in different sizes and shapes.",18,YES,
8,Inventions,2,Hammer,"Hammer, Screwdriver, Wrench",extra,1,This item's effectiveness relies on the user's ability to accurately apply force to a target.,15,YES,
9,Inventions,1,Weapon,"Weapon, Armor, Siege Equipment",informed,1,Designed to inflict harm on a target or to cause damage to a structure or being.,16,YES,
